DateTime,T(C),CO2(ppm),RH(%)
2024-01-27 14:00:00,7.5,400,38
2024-01-27 15:00:00,7.3,400,39.33
2024-01-27 16:00:00,7.1,400,40.67
2024-01-27 17:00:00,6.9,400,42
2024-01-27 18:00:00,5.83,400,45.67
2024-01-27 19:00:00,4.77,400,49.33
2024-01-27 20:00:00,3.7,400,53
2024-01-27 21:00:00,3.13,400,56
2024-01-27 22:00:00,2.57,400,59
2024-01-27 23:00:00,2,400,62
2024-01-28 00:00:00,1.43,400,65.67
2024-01-28 01:00:00,0.87,400,69.33
2024-01-28 02:00:00,0.3,400,73
2024-01-28 03:00:00,0,400,74
2024-01-28 04:00:00,-0.3,400,75
2024-01-28 05:00:00,-0.6,400,76
2024-01-28 06:00:00,-0.1,400,77.67
2024-01-28 07:00:00,0.4,400,79.33
2024-01-28 08:00:00,0.9,400,81
2024-01-28 09:00:00,3.3,400,64.67
2024-01-28 10:00:00,5.7,400,48.33
2024-01-28 11:00:00,8.1,400,32
2024-01-28 12:00:00,9.2,400,30
2024-01-28 13:00:00,10.3,400,28
2024-01-28 14:00:00,11.4,400,26
2024-01-28 15:00:00,10.87,400,27
2024-01-28 16:00:00,10.33,400,28
2024-01-28 17:00:00,9.8,400,29
2024-01-28 18:00:00,8.73,400,31.33
2024-01-28 19:00:00,7.67,400,33.67
2024-01-28 20:00:00,6.6,400,36
2024-01-28 21:00:00,6.4,400,39.33
2024-01-28 22:00:00,6.2,400,42.67
2024-01-28 23:00:00,6,400,46
2024-01-29 00:00:00,5.93,400,46.67
2024-01-29 01:00:00,5.87,400,47.33
2024-01-29 02:00:00,5.8,400,48
2024-01-29 03:00:00,5.57,400,51
2024-01-29 04:00:00,5.33,400,54
2024-01-29 05:00:00,5.1,400,57
2024-01-29 06:00:00,5.1,400,58
2024-01-29 07:00:00,5.1,400,59
2024-01-29 08:00:00,5.1,400,60
2024-01-29 09:00:00,6.27,400,55.67
2024-01-29 10:00:00,7.43,400,51.33
2024-01-29 11:00:00,8.6,400,47
2024-01-29 12:00:00,9.1,400,45.33
2024-01-29 13:00:00,9.6,400,43.67
2024-01-29 14:00:00,10.1,400,42
2024-01-29 15:00:00,9.93,400,45.67
2024-01-29 16:00:00,9.77,400,49.33
2024-01-29 17:00:00,9.6,400,53
2024-01-29 18:00:00,8.77,400,63
2024-01-29 19:00:00,7.93,400,73
2024-01-29 20:00:00,7.1,400,83
2024-01-29 21:00:00,7.07,400,85.33
2024-01-29 22:00:00,7.03,400,87.67
2024-01-29 23:00:00,7,400,90
2024-01-30 00:00:00,6.83,400,92
2024-01-30 01:00:00,6.67,400,94
2024-01-30 02:00:00,6.5,400,96
2024-01-30 03:00:00,6.53,400,96.33
2024-01-30 04:00:00,6.57,400,96.67
2024-01-30 05:00:00,6.6,400,97
2024-01-30 06:00:00,6.73,400,96.67
2024-01-30 07:00:00,6.87,400,96.33
2024-01-30 08:00:00,7,400,96
2024-01-30 09:00:00,8.53,400,89.67
2024-01-30 10:00:00,10.07,400,83.33
2024-01-30 11:00:00,11.6,400,77
2024-01-30 12:00:00,12.6,400,73
2024-01-30 13:00:00,13.6,400,69
2024-01-30 14:00:00,14.6,400,65
2024-01-30 15:00:00,14.63,400,66.33
2024-01-30 16:00:00,14.67,400,67.67
2024-01-30 17:00:00,14.7,400,69
2024-01-30 18:00:00,13.8,400,74
2024-01-30 19:00:00,12.9,400,79
2024-01-30 20:00:00,12,400,84
2024-01-30 21:00:00,11.5,400,87
2024-01-30 22:00:00,11,400,90
2024-01-30 23:00:00,10.5,400,93
2024-01-31 00:00:00,10.4,400,94.33
2024-01-31 01:00:00,10.3,400,95.67
2024-01-31 02:00:00,10.2,400,97
2024-01-31 03:00:00,10.17,400,97.33
2024-01-31 04:00:00,10.13,400,97.67
2024-01-31 05:00:00,10.1,400,98
2024-01-31 06:00:00,10.23,400,98
2024-01-31 07:00:00,10.37,400,98
2024-01-31 08:00:00,10.5,400,98
2024-01-31 09:00:00,10.83,400,97.67
2024-01-31 10:00:00,11.17,400,97.33
2024-01-31 11:00:00,11.5,400,97
2024-01-31 12:00:00,12.37,400,95
2024-01-31 13:00:00,13.23,400,93
2024-01-31 14:00:00,14.1,400,91
2024-01-31 15:00:00,14,400,91.33
2024-01-31 16:00:00,13.9,400,91.67
2024-01-31 17:00:00,13.8,400,92
2024-01-31 18:00:00,13.4,400,93
2024-01-31 19:00:00,13,400,94
2024-01-31 20:00:00,12.6,400,95
2024-01-31 21:00:00,12.33,400,96
2024-01-31 22:00:00,12.07,400,97
2024-01-31 23:00:00,11.8,400,98
2024-02-01 00:00:00,11.53,400,98.33
2024-02-01 01:00:00,11.27,400,98.67
2024-02-01 02:00:00,11,400,99
2024-02-01 03:00:00,10.77,400,98.67
2024-02-01 04:00:00,10.53,400,98.33
2024-02-01 05:00:00,10.3,400,98
2024-02-01 06:00:00,10.1,400,97
2024-02-01 07:00:00,9.9,400,96
2024-02-01 08:00:00,9.7,400,95
2024-02-01 09:00:00,9.57,400,94.67
2024-02-01 10:00:00,9.43,400,94.33
2024-02-01 11:00:00,9.3,400,94
2024-02-01 12:00:00,8.8,400,93.33
2024-02-01 13:00:00,8.3,400,92.67
2024-02-01 14:00:00,7.8,400,92
2024-02-01 15:00:00,7.7,400,92
2024-02-01 16:00:00,7.6,400,92
2024-02-01 17:00:00,7.5,400,92
2024-02-01 18:00:00,7.2,400,91.67
2024-02-01 19:00:00,6.9,400,91.33
2024-02-01 20:00:00,6.6,400,91
2024-02-01 21:00:00,6.2,400,90.67
2024-02-01 22:00:00,5.8,400,90.33
2024-02-01 23:00:00,5.4,400,90
2024-02-02 00:00:00,5.1,400,91
2024-02-02 01:00:00,4.8,400,92
2024-02-02 02:00:00,4.5,400,93
2024-02-02 03:00:00,4.27,400,92.33
2024-02-02 04:00:00,4.03,400,91.67
2024-02-02 05:00:00,3.8,400,91
2024-02-02 06:00:00,3.77,400,91.67
2024-02-02 07:00:00,3.73,400,92.33
2024-02-02 08:00:00,3.7,400,93
2024-02-02 09:00:00,3.97,400,90.67
2024-02-02 10:00:00,4.23,400,88.33
2024-02-02 11:00:00,4.5,400,86
2024-02-02 12:00:00,4.5,400,86.67
2024-02-02 13:00:00,4.5,400,87.33
2024-02-02 14:00:00,4.5,400,88
2024-02-02 15:00:00,4.47,400,90
2024-02-02 16:00:00,4.43,400,92
2024-02-02 17:00:00,4.4,400,94
2024-02-02 18:00:00,4.47,400,94
2024-02-02 19:00:00,4.53,400,94
2024-02-02 20:00:00,4.6,400,94
2024-02-02 21:00:00,4.57,400,94.67
2024-02-02 22:00:00,4.53,400,95.33
2024-02-02 23:00:00,4.5,400,96
2024-02-03 00:00:00,4.47,400,95.67
2024-02-03 01:00:00,4.43,400,95.33
2024-02-03 02:00:00,4.4,400,95
2024-02-03 03:00:00,4.3,400,95.67
2024-02-03 04:00:00,4.2,400,96.33
2024-02-03 05:00:00,4.1,400,97
2024-02-03 06:00:00,4.07,400,96.33
2024-02-03 07:00:00,4.03,400,95.67
2024-02-03 08:00:00,4,400,95
2024-02-03 09:00:00,4.13,400,94
2024-02-03 10:00:00,4.27,400,93
2024-02-03 11:00:00,4.4,400,92
2024-02-03 12:00:00,4.3,400,93
2024-02-03 13:00:00,4.2,400,94
2024-02-03 14:00:00,4.1,400,95
2024-02-03 15:00:00,4.2,400,93.33
2024-02-03 16:00:00,4.3,400,91.67
2024-02-03 17:00:00,4.4,400,90
2024-02-03 18:00:00,4.3,400,91
2024-02-03 19:00:00,4.2,400,92
2024-02-03 20:00:00,4.1,400,93
2024-02-03 21:00:00,4.03,400,93
2024-02-03 22:00:00,3.97,400,93
2024-02-03 23:00:00,3.9,400,93
2024-02-04 00:00:00,3.77,400,93.33
2024-02-04 01:00:00,3.63,400,93.67
2024-02-04 02:00:00,3.5,400,94
2024-02-04 03:00:00,3.53,400,93.33
2024-02-04 04:00:00,3.57,400,92.67
2024-02-04 05:00:00,3.6,400,92
2024-02-04 06:00:00,3.63,400,92.67
2024-02-04 07:00:00,3.67,400,93.33
2024-02-04 08:00:00,3.7,400,94
2024-02-04 09:00:00,3.97,400,94
2024-02-04 10:00:00,4.23,400,94
2024-02-04 11:00:00,4.5,400,94
2024-02-04 12:00:00,4.37,400,95
2024-02-04 13:00:00,4.23,400,96
2024-02-04 14:00:00,4.1,400,97
2024-02-04 15:00:00,4.13,400,96.33
2024-02-04 16:00:00,4.17,400,95.67
2024-02-04 17:00:00,4.2,400,95
2024-02-04 18:00:00,4.27,400,95
2024-02-04 19:00:00,4.33,400,95
2024-02-04 20:00:00,4.4,400,95
2024-02-04 21:00:00,4.23,400,92.67
2024-02-04 22:00:00,4.07,400,90.33
2024-02-04 23:00:00,3.9,400,88
2024-02-05 00:00:00,3.8,400,85.33
2024-02-05 01:00:00,3.7,400,82.67
2024-02-05 02:00:00,3.6,400,80
2024-02-05 03:00:00,3.33,400,78
2024-02-05 04:00:00,3.07,400,76
2024-02-05 05:00:00,2.8,400,74
2024-02-05 06:00:00,2.97,400,73.67
2024-02-05 07:00:00,3.13,400,73.33
2024-02-05 08:00:00,3.3,400,73
2024-02-05 09:00:00,3.8,400,70.33
2024-02-05 10:00:00,4.3,400,67.67
2024-02-05 11:00:00,4.8,400,65
2024-02-05 12:00:00,4.87,400,65
2024-02-05 13:00:00,4.93,400,65
2024-02-05 14:00:00,5,400,65
2024-02-05 15:00:00,4.63,400,65.67
2024-02-05 16:00:00,4.27,400,66.33
2024-02-05 17:00:00,3.9,400,67
2024-02-05 18:00:00,3.37,400,69.33
2024-02-05 19:00:00,2.83,400,71.67
2024-02-05 20:00:00,2.3,400,74
2024-02-05 21:00:00,2.23,400,73
2024-02-05 22:00:00,2.17,400,72
2024-02-05 23:00:00,2.1,400,71
2024-02-06 00:00:00,2.03,400,72.67
2024-02-06 01:00:00,1.97,400,74.33
2024-02-06 02:00:00,1.9,400,76
2024-02-06 03:00:00,1.63,400,79.33
2024-02-06 04:00:00,1.37,400,82.67
2024-02-06 05:00:00,1.1,400,86
2024-02-06 06:00:00,1.13,400,85
2024-02-06 07:00:00,1.17,400,84
2024-02-06 08:00:00,1.2,400,83
2024-02-06 09:00:00,1.13,400,85.33
2024-02-06 10:00:00,1.07,400,87.67
2024-02-06 11:00:00,1,400,90
2024-02-06 12:00:00,1.13,400,89
2024-02-06 13:00:00,1.27,400,88
2024-02-06 14:00:00,1.4,400,87
2024-02-06 15:00:00,1.3,400,88
2024-02-06 16:00:00,1.2,400,89
2024-02-06 17:00:00,1.1,400,90
2024-02-06 18:00:00,0.97,400,90.67
2024-02-06 19:00:00,0.83,400,91.33
2024-02-06 20:00:00,0.7,400,92
2024-02-06 21:00:00,0.63,400,92.67
2024-02-06 22:00:00,0.57,400,93.33
2024-02-06 23:00:00,0.5,400,94
2024-02-07 00:00:00,0.5,400,94.33
2024-02-07 01:00:00,0.5,400,94.67
2024-02-07 02:00:00,0.5,400,95
2024-02-07 03:00:00,0.57,400,95
2024-02-07 04:00:00,0.63,400,95
2024-02-07 05:00:00,0.7,400,95
2024-02-07 06:00:00,0.87,400,94
2024-02-07 07:00:00,1.03,400,93
2024-02-07 08:00:00,1.2,400,92
2024-02-07 09:00:00,1.5,400,89.67
2024-02-07 10:00:00,1.8,400,87.33
2024-02-07 11:00:00,2.1,400,85
2024-02-07 12:00:00,2.43,400,84.33
2024-02-07 13:00:00,2.77,400,83.67
2024-02-07 14:00:00,3.1,400,83
2024-02-07 15:00:00,3.2,400,81.67
2024-02-07 16:00:00,3.3,400,80.33
2024-02-07 17:00:00,3.4,400,79
2024-02-07 18:00:00,3.33,400,78.67
2024-02-07 19:00:00,3.27,400,78.33
2024-02-07 20:00:00,3.2,400,78
2024-02-07 21:00:00,2.77,400,81.33
2024-02-07 22:00:00,2.33,400,84.67
2024-02-07 23:00:00,1.9,400,88
2024-02-08 00:00:00,1.87,400,87.33
2024-02-08 01:00:00,1.83,400,86.67
2024-02-08 02:00:00,1.8,400,86
2024-02-08 03:00:00,1.93,400,84
2024-02-08 04:00:00,2.07,400,82
2024-02-08 05:00:00,2.2,400,80
2024-02-08 06:00:00,2.27,400,79.67
2024-02-08 07:00:00,2.33,400,79.33
2024-02-08 08:00:00,2.4,400,79
2024-02-08 09:00:00,3,400,74.67
2024-02-08 10:00:00,3.6,400,70.33
2024-02-08 11:00:00,4.2,400,66
2024-02-08 12:00:00,5.07,400,59.33
2024-02-08 13:00:00,5.93,400,52.67
2024-02-08 14:00:00,6.8,400,46
2024-02-08 15:00:00,6.67,400,46.67
2024-02-08 16:00:00,6.53,400,47.33
2024-02-08 17:00:00,6.4,400,48
2024-02-08 18:00:00,5.33,400,52.67
2024-02-08 19:00:00,4.27,400,57.33
2024-02-08 20:00:00,3.2,400,62
2024-02-08 21:00:00,2.53,400,65
2024-02-08 22:00:00,1.87,400,68
2024-02-08 23:00:00,1.2,400,71
2024-02-09 00:00:00,1.27,400,74.33
2024-02-09 01:00:00,1.33,400,77.67
2024-02-09 02:00:00,1.4,400,81
2024-02-09 03:00:00,1.07,400,83.33
2024-02-09 04:00:00,0.73,400,85.67
2024-02-09 05:00:00,0.4,400,88
2024-02-09 06:00:00,0.7,400,89.67
2024-02-09 07:00:00,1,400,91.33
2024-02-09 08:00:00,1.3,400,93
2024-02-09 09:00:00,3.27,400,81.33
2024-02-09 10:00:00,5.23,400,69.67
2024-02-09 11:00:00,7.2,400,58
2024-02-09 12:00:00,8.3,400,52
2024-02-09 13:00:00,9.4,400,46
2024-02-09 14:00:00,10.5,400,40
2024-02-09 15:00:00,10.37,400,41.33
2024-02-09 16:00:00,10.23,400,42.67
2024-02-09 17:00:00,10.1,400,44
2024-02-09 18:00:00,8.7,400,49
2024-02-09 19:00:00,7.3,400,54
2024-02-09 20:00:00,5.9,400,59
2024-02-09 21:00:00,5.1,400,66
2024-02-09 22:00:00,4.3,400,73
2024-02-09 23:00:00,3.5,400,80
2024-02-10 00:00:00,3.23,400,82
2024-02-10 01:00:00,2.97,400,84
2024-02-10 02:00:00,2.7,400,86
2024-02-10 03:00:00,2.6,400,88
2024-02-10 04:00:00,2.5,400,90
2024-02-10 05:00:00,2.4,400,92
2024-02-10 06:00:00,2.77,400,90.33
2024-02-10 07:00:00,3.13,400,88.67
2024-02-10 08:00:00,3.5,400,87
2024-02-10 09:00:00,6.13,400,74
2024-02-10 10:00:00,8.77,400,61
2024-02-10 11:00:00,11.4,400,48
2024-02-10 12:00:00,12.73,400,42.33
2024-02-10 13:00:00,14.07,400,36.67
2024-02-10 14:00:00,15.4,400,31
2024-02-10 15:00:00,15.23,400,33
2024-02-10 16:00:00,15.07,400,35
2024-02-10 17:00:00,14.9,400,37
2024-02-10 18:00:00,13.37,400,44
2024-02-10 19:00:00,11.83,400,51
2024-02-10 20:00:00,10.3,400,58
2024-02-10 21:00:00,9.47,400,61.67
2024-02-10 22:00:00,8.63,400,65.33
2024-02-10 23:00:00,7.8,400,69
2024-02-11 00:00:00,7.17,400,70
2024-02-11 01:00:00,6.53,400,71
2024-02-11 02:00:00,5.9,400,72
2024-02-11 03:00:00,5.63,400,73
2024-02-11 04:00:00,5.37,400,74
2024-02-11 05:00:00,5.1,400,75
2024-02-11 06:00:00,5.47,400,77.33
2024-02-11 07:00:00,5.83,400,79.67
2024-02-11 08:00:00,6.2,400,82
2024-02-11 09:00:00,8.7,400,70.67
2024-02-11 10:00:00,11.2,400,59.33
2024-02-11 11:00:00,13.7,400,48
2024-02-11 12:00:00,14.67,400,42
2024-02-11 13:00:00,15.63,400,36
2024-02-11 14:00:00,16.6,400,30
2024-02-11 15:00:00,16.4,400,31.67
2024-02-11 16:00:00,16.2,400,33.33
2024-02-11 17:00:00,16,400,35
2024-02-11 18:00:00,14.27,400,37.33
2024-02-11 19:00:00,12.53,400,39.67
2024-02-11 20:00:00,10.8,400,42
2024-02-11 21:00:00,10.17,400,46.67
2024-02-11 22:00:00,9.53,400,51.33
2024-02-11 23:00:00,8.9,400,56
2024-02-12 00:00:00,7.9,400,62.33
2024-02-12 01:00:00,6.9,400,68.67
2024-02-12 02:00:00,5.9,400,75
2024-02-12 03:00:00,5.37,400,79.33
2024-02-12 04:00:00,4.83,400,83.67
2024-02-12 05:00:00,4.3,400,88
2024-02-12 06:00:00,4.9,400,83.67
2024-02-12 07:00:00,5.5,400,79.33
2024-02-12 08:00:00,6.1,400,75
2024-02-12 09:00:00,8.6,400,65.33
2024-02-12 10:00:00,11.1,400,55.67
2024-02-12 11:00:00,13.6,400,46
2024-02-12 12:00:00,15.6,400,40.33
2024-02-12 13:00:00,17.6,400,34.67
2024-02-12 14:00:00,19.6,400,29
2024-02-12 15:00:00,19.37,400,27.67
2024-02-12 16:00:00,19.13,400,26.33
2024-02-12 17:00:00,18.9,400,25
2024-02-12 18:00:00,17.23,400,29
2024-02-12 19:00:00,15.57,400,33
2024-02-12 20:00:00,13.9,400,37
2024-02-12 21:00:00,13.17,400,41.33
2024-02-12 22:00:00,12.43,400,45.67
2024-02-12 23:00:00,11.7,400,50
2024-02-13 00:00:00,11.4,400,51.33
2024-02-13 01:00:00,11.1,400,52.67
2024-02-13 02:00:00,10.8,400,54
2024-02-13 03:00:00,10.23,400,58
2024-02-13 04:00:00,9.67,400,62
2024-02-13 05:00:00,9.1,400,66
2024-02-13 06:00:00,9.27,400,66.33
2024-02-13 07:00:00,9.43,400,66.67
2024-02-13 08:00:00,9.6,400,67
2024-02-13 09:00:00,12.07,400,60
2024-02-13 10:00:00,14.53,400,53
2024-02-13 11:00:00,17,400,46
2024-02-13 12:00:00,17.97,400,44.33
2024-02-13 13:00:00,18.93,400,42.67
2024-02-13 14:00:00,19.9,400,41
2024-02-13 15:00:00,19.3,400,42.33
2024-02-13 16:00:00,18.7,400,43.67
2024-02-13 17:00:00,18.1,400,45
2024-02-13 18:00:00,17.17,400,51.33
2024-02-13 19:00:00,16.23,400,57.67
2024-02-13 20:00:00,15.3,400,64
2024-02-13 21:00:00,14.43,400,70.67
2024-02-13 22:00:00,13.57,400,77.33
2024-02-13 23:00:00,12.7,400,84
2024-02-14 00:00:00,12.6,400,84.33
2024-02-14 01:00:00,12.5,400,84.67
2024-02-14 02:00:00,12.4,400,85
2024-02-14 03:00:00,12.33,400,85
2024-02-14 04:00:00,12.27,400,85
2024-02-14 05:00:00,12.2,400,85
2024-02-14 06:00:00,12.3,400,85.67
2024-02-14 07:00:00,12.4,400,86.33
2024-02-14 08:00:00,12.5,400,87
2024-02-14 09:00:00,14.5,400,78.33
2024-02-14 10:00:00,16.5,400,69.67
2024-02-14 11:00:00,18.5,400,61
2024-02-14 12:00:00,20.13,400,55.67
2024-02-14 13:00:00,21.77,400,50.33
2024-02-14 14:00:00,23.4,400,45
2024-02-14 15:00:00,23.23,400,47
2024-02-14 16:00:00,23.07,400,49
2024-02-14 17:00:00,22.9,400,51
2024-02-14 18:00:00,21.27,400,56.33
2024-02-14 19:00:00,19.63,400,61.67
2024-02-14 20:00:00,18,400,67
2024-02-14 21:00:00,17.43,400,69.33
2024-02-14 22:00:00,16.87,400,71.67
2024-02-14 23:00:00,16.3,400,74
2024-02-15 00:00:00,15.77,400,77
2024-02-15 01:00:00,15.23,400,80
2024-02-15 02:00:00,14.7,400,83
2024-02-15 03:00:00,14.43,400,84.67
2024-02-15 04:00:00,14.17,400,86.33
2024-02-15 05:00:00,13.9,400,88
2024-02-15 06:00:00,14.17,400,87
2024-02-15 07:00:00,14.43,400,86
2024-02-15 08:00:00,14.7,400,85
2024-02-15 09:00:00,12.57,400,86.67
2024-02-15 10:00:00,10.43,400,88.33
2024-02-15 11:00:00,8.3,400,90
2024-02-15 12:00:00,7.8,400,89
2024-02-15 13:00:00,7.3,400,88
2024-02-15 14:00:00,6.8,400,87
2024-02-15 15:00:00,6.63,400,86.67
2024-02-15 16:00:00,6.47,400,86.33
2024-02-15 17:00:00,6.3,400,86
2024-02-15 18:00:00,6.3,400,82.33
2024-02-15 19:00:00,6.3,400,78.67
2024-02-15 20:00:00,6.3,400,75
2024-02-15 21:00:00,6.1,400,74.67
2024-02-15 22:00:00,5.9,400,74.33
2024-02-15 23:00:00,5.7,400,74
2024-02-16 00:00:00,5.3,400,77.67
2024-02-16 01:00:00,4.9,400,81.33
2024-02-16 02:00:00,4.5,400,85
2024-02-16 03:00:00,4.6,400,85.33
2024-02-16 04:00:00,4.7,400,85.67
2024-02-16 05:00:00,4.8,400,86
2024-02-16 06:00:00,5.07,400,75.33
2024-02-16 07:00:00,5.33,400,64.67
2024-02-16 08:00:00,5.6,400,54
2024-02-16 09:00:00,6.63,400,51
2024-02-16 10:00:00,7.67,400,48
2024-02-16 11:00:00,8.7,400,45
2024-02-16 12:00:00,9.63,400,43.33
2024-02-16 13:00:00,10.57,400,41.67
2024-02-16 14:00:00,11.5,400,40
2024-02-16 15:00:00,11.47,400,41
2024-02-16 16:00:00,11.43,400,42
2024-02-16 17:00:00,11.4,400,43
2024-02-16 18:00:00,10.23,400,51.67
2024-02-16 19:00:00,9.07,400,60.33
2024-02-16 20:00:00,7.9,400,69
2024-02-16 21:00:00,7.3,400,72.33
2024-02-16 22:00:00,6.7,400,75.67
2024-02-16 23:00:00,6.1,400,79
2024-02-17 00:00:00,5.83,400,81
2024-02-17 01:00:00,5.57,400,83
2024-02-17 02:00:00,5.3,400,85
2024-02-17 03:00:00,5.87,400,84.33
2024-02-17 04:00:00,6.43,400,83.67
2024-02-17 05:00:00,7,400,83
2024-02-17 06:00:00,7.4,400,82
2024-02-17 07:00:00,7.8,400,81
2024-02-17 08:00:00,8.2,400,80
2024-02-17 09:00:00,9.5,400,75
2024-02-17 10:00:00,10.8,400,70
2024-02-17 11:00:00,12.1,400,65
2024-02-17 12:00:00,13.73,400,62.33
2024-02-17 13:00:00,15.37,400,59.67
2024-02-17 14:00:00,17,400,57
2024-02-17 15:00:00,17.37,400,57.67
2024-02-17 16:00:00,17.73,400,58.33
2024-02-17 17:00:00,18.1,400,59
2024-02-17 18:00:00,17.03,400,63.67
2024-02-17 19:00:00,15.97,400,68.33
2024-02-17 20:00:00,14.9,400,73
2024-02-17 21:00:00,14.1,400,76.67
2024-02-17 22:00:00,13.3,400,80.33
2024-02-17 23:00:00,12.5,400,84
2024-02-18 00:00:00,12.03,400,86.67
2024-02-18 01:00:00,11.57,400,89.33
2024-02-18 02:00:00,11.1,400,92
2024-02-18 03:00:00,11.07,400,92.33
2024-02-18 04:00:00,11.03,400,92.67
2024-02-18 05:00:00,11,400,93
2024-02-18 06:00:00,11.83,400,90.33
2024-02-18 07:00:00,12.67,400,87.67
2024-02-18 08:00:00,13.5,400,85
2024-02-18 09:00:00,15.37,400,78.33
2024-02-18 10:00:00,17.23,400,71.67
2024-02-18 11:00:00,19.1,400,65
2024-02-18 12:00:00,20.57,400,61
2024-02-18 13:00:00,22.03,400,57
2024-02-18 14:00:00,23.5,400,53
2024-02-18 15:00:00,23.7,400,52.67
2024-02-18 16:00:00,23.9,400,52.33
2024-02-18 17:00:00,24.1,400,52
2024-02-18 18:00:00,23.1,400,55.33
2024-02-18 19:00:00,22.1,400,58.67
2024-02-18 20:00:00,21.1,400,62
2024-02-18 21:00:00,20.47,400,64.33
2024-02-18 22:00:00,19.83,400,66.67
2024-02-18 23:00:00,19.2,400,69
2024-02-19 00:00:00,18.67,400,72
2024-02-19 01:00:00,18.13,400,75
2024-02-19 02:00:00,17.6,400,78
2024-02-19 03:00:00,17.13,400,80.33
2024-02-19 04:00:00,16.67,400,82.67
2024-02-19 05:00:00,16.2,400,85
2024-02-19 06:00:00,16.43,400,84.67
2024-02-19 07:00:00,16.67,400,84.33
2024-02-19 08:00:00,16.9,400,84
2024-02-19 09:00:00,19.2,400,75
2024-02-19 10:00:00,21.5,400,66
2024-02-19 11:00:00,23.8,400,57
2024-02-19 12:00:00,23.93,400,59.33
2024-02-19 13:00:00,24.07,400,61.67
2024-02-19 14:00:00,24.2,400,64
2024-02-19 15:00:00,22.93,400,67.67
2024-02-19 16:00:00,21.67,400,71.33
2024-02-19 17:00:00,20.4,400,75
2024-02-19 18:00:00,18.73,400,76
2024-02-19 19:00:00,17.07,400,77
2024-02-19 20:00:00,15.4,400,78
2024-02-19 21:00:00,13.67,400,82.67
2024-02-19 22:00:00,11.93,400,87.33
2024-02-19 23:00:00,10.2,400,92
2024-02-20 00:00:00,9.9,400,93
2024-02-20 01:00:00,9.6,400,94
2024-02-20 02:00:00,9.3,400,95
2024-02-20 03:00:00,9.33,400,95
2024-02-20 04:00:00,9.37,400,95
2024-02-20 05:00:00,9.4,400,95
2024-02-20 06:00:00,9.3,400,95.33
2024-02-20 07:00:00,9.2,400,95.67
2024-02-20 08:00:00,9.1,400,96
2024-02-20 09:00:00,9.27,400,95.33
2024-02-20 10:00:00,9.43,400,94.67
2024-02-20 11:00:00,9.6,400,94
2024-02-20 12:00:00,9.67,400,92.67
2024-02-20 13:00:00,9.73,400,91.33
2024-02-20 14:00:00,9.8,400,90
2024-02-20 15:00:00,9.67,400,91.33
2024-02-20 16:00:00,9.53,400,92.67
2024-02-20 17:00:00,9.4,400,94
2024-02-20 18:00:00,9.33,400,93.33
2024-02-20 19:00:00,9.27,400,92.67
2024-02-20 20:00:00,9.2,400,92
2024-02-20 21:00:00,9.07,400,93
2024-02-20 22:00:00,8.93,400,94
2024-02-20 23:00:00,8.8,400,95
2024-02-21 00:00:00,8.77,400,95.33
2024-02-21 01:00:00,8.73,400,95.67
2024-02-21 02:00:00,8.7,400,96
2024-02-21 03:00:00,8.67,400,96.33
2024-02-21 04:00:00,8.63,400,96.67
2024-02-21 05:00:00,8.6,400,97
2024-02-21 06:00:00,8.67,400,95
2024-02-21 07:00:00,8.73,400,93
2024-02-21 08:00:00,8.8,400,91
2024-02-21 09:00:00,7.93,400,90.67
2024-02-21 10:00:00,7.07,400,90.33
2024-02-21 11:00:00,6.2,400,90
2024-02-21 12:00:00,5.63,400,90.33
2024-02-21 13:00:00,5.07,400,90.67
2024-02-21 14:00:00,4.5,400,91
2024-02-21 15:00:00,4.27,400,91.33
2024-02-21 16:00:00,4.03,400,91.67
2024-02-21 17:00:00,3.8,400,92
2024-02-21 18:00:00,3.63,400,92.33
2024-02-21 19:00:00,3.47,400,92.67
2024-02-21 20:00:00,3.3,400,93
2024-02-21 21:00:00,3,400,92
2024-02-21 22:00:00,2.7,400,91
2024-02-21 23:00:00,2.4,400,90
2024-02-22 00:00:00,2.23,400,90.33
2024-02-22 01:00:00,2.07,400,90.67
2024-02-22 02:00:00,1.9,400,91
2024-02-22 03:00:00,1.7,400,92
2024-02-22 04:00:00,1.5,400,93
2024-02-22 05:00:00,1.3,400,94
2024-02-22 06:00:00,1.4,400,92.33
2024-02-22 07:00:00,1.5,400,90.67
2024-02-22 08:00:00,1.6,400,89
2024-02-22 09:00:00,1.77,400,88.33
2024-02-22 10:00:00,1.93,400,87.67
2024-02-22 11:00:00,2.1,400,87
2024-02-22 12:00:00,2.17,400,84.67
2024-02-22 13:00:00,2.23,400,82.33
2024-02-22 14:00:00,2.3,400,80
2024-02-22 15:00:00,2,400,83
2024-02-22 16:00:00,1.7,400,86
2024-02-22 17:00:00,1.4,400,89
2024-02-22 18:00:00,1.27,400,89.67
2024-02-22 19:00:00,1.13,400,90.33
2024-02-22 20:00:00,1,400,91
2024-02-22 21:00:00,0.9,400,90
2024-02-22 22:00:00,0.8,400,89
2024-02-22 23:00:00,0.7,400,88
2024-02-23 00:00:00,0.53,400,89.67
2024-02-23 01:00:00,0.37,400,91.33
2024-02-23 02:00:00,0.2,400,93
2024-02-23 03:00:00,0.17,400,91
2024-02-23 04:00:00,0.13,400,89
2024-02-23 05:00:00,0.1,400,87
2024-02-23 06:00:00,0.03,400,86.67
